Time	Actual Torque	Actual Velocity
25994	0.00237	-0.0321071
25994.5	0.00237	-0.0112574
25995	0.00237	-0.0180223
25995.5	0.00237	-0.0169122
25996	0	-0.00623083
25996.5	0.00237	-0.0356466
25997	0.00237	0.000314159
25997.5	0.00237	-0.0019792
25998	0.00237	-0.011205
25998.5	0.00237	-0.0276984
25999	0	-0.00232478
25999.5	-0.00237	-0.0168389
26000	0.00237	0.0179909
26000.5	-0.00237	0.0124512
26001	0	-0.00401077
26001.5	-0.00237	0.0148388
26002	0	0.00747699
26002.5	0.00237	-0.0149121
26003	0.00237	-0.0176139
26003.5	-0.00237	-0.00878599
26004	0.00237	-0.00214675
26004.5	-0.00237	-0.0183783
26005	-0.00237	0.0101892
26005.5	0	-0.0103882
26006	0	-0.0165038
26006.5	0	-0.0026913
26007	0.00237	-0.0138544
26007.5	-0.00237	-0.0116344
26008	-0.00237	-0.0151739
26008.5	0.00237	0.0370289
26009	0.00237	0.00659734
26009.5	0.00237	-0.027824
26010	0	0.020923
26010.5	0	0.00821003
26011	0	-0.00924675
26011.5	0.00237	-0.0414795
26012	-0.00237	0.0228289
26012.5	0	0.0213105
26013	0	-0.0134565
26013.5	0	-0.0540144
26014	-0.00237	0.0192789
26014.5	0	-0.00114145
26015	0	-0.00196873
26015.5	0.00237	-0.00662876
26016	0.00237	0.0086708
26016.5	0	-0.0179804
26017	0.00237	-0.000921534
26017.5	0.00237	-0.043532
26018	0.00237	-1.0472e-05
26018.5	0.00237	0.00511032
26019	0	-0.00735133
26019.5	0.00237	-0.0234258
26020	0.00237	-0.0105453
26020.5	0.00237	0.0110375
26021	0.00237	0.00132994
26021.5	0.00237	0.00184307
26022	0.00237	-0.0259391
26022.5	-0.00237	0.0166923
26023	0.00237	0.0255621
26023.5	0.00237	-0.0190695
26024	0.00237	0.00655546
26024.5	0.00237	0.00148702
26025	0.00237	0.0147969
26025.5	0.00237	-0.0107966
26026	0.00237	0.0106395
26026.5	0.00237	-0.0283267
26027	0.00237	-0.00871268
26027.5	-0.00237	-0.0032149
26028	-0.00237	0.00363378
26028.5	0.00237	-0.0152681
26029	0.00237	0.00780162
26029.5	-0.00237	-0.00410501
26030	0	-0.0156242
26030.5	0.00237	-0.00132994
26031	0.00237	-0.00462861
26031.5	0.00237	-0.0117286
26032	0	-0.0197816
26032.5	0.00237	-0.000366519
26033	0.00237	0.0165457
26033.5	0.00237	-0.0105034
26034	-0.00474	0.00563392
26034.5	0.00237	-0.000534071
26035	-0.00237	0.00279602
26035.5	0	-0.0207136
26036	0.00237	0.0141895
26036.5	-0.00237	0.0155928
26037	0	0.00010472
26037.5	0.00237	-0.00838805
26038	0.00237	-0.00739321
26038.5	0	-0.0124931
26039	0.00237	-0.0163886
26039.5	0.00237	0.00324631
26040	0.00237	0.00444012
26040.5	0.00237	-0.0106186
26041	0	0.00634602
26041.5	0.00237	0.00513127
26042	-0.00237	0.0126606
26042.5	0.00237	-0.0240646
26043	0	-0.0212791
26043.5	0.00237	-0.0131319
26044	0.00237	0.000125664
26044.5	0.00237	0.0142105
26045	0.00237	0.0105976
26045.5	-0.00237	0.00442965
26046	0.00237	-0.00608422
26046.5	0.00237	0.0216665
26047	0.00237	-0.0043354
26047.5	-0.00237	0.0279288
26048	-0.00237	-0.0134146
26048.5	-0.00237	-0.0113307
26049	0	-0.0246301
26049.5	0.00237	0.00441917
26050	0.00237	-0.00587478
26050.5	0.00237	0.0124617
26051	0.00237	0.0464642
26051.5	0.00237	-0.0205984
26052	0.00237	-0.00173835
26052.5	-0.00237	-0.004859
26053	0.00237	-0.00396888
26053.5	0.00237	0.00449248
26054	0	-0.00728849
26054.5	0	0.0437624
26055	0	-0.0271748
26055.5	0.00237	0.00486947
26056	0	0.00651357
26056.5	0	0.0269025
26057	0.00237	-0.017572
26057.5	0.00237	-0.0247662
26058	-0.00237	0.00811578
26058.5	-0.00237	-0.0132575
26059	-0.00237	0.00632507
26059.5	0.00237	-0.0239704
26060	0.00237	0.0472077
26060.5	0.00237	-0.0121894
26061	0	-0.00705811
26061.5	0.00237	-0.0103882
26062	0.00237	-0.0136973
26062.5	-0.00237	-0.0380761
26063	0.00237	-0.00817861
26063.5	-0.00237	0.00592714
26064	0.00237	-0.00119381
26064.5	0.00237	-0.0254888
26065	0.00237	0.0144094
26065.5	-0.00237	0.0079587
26066	0.00237	-0.0133204
26066.5	0	0.00282743
26067	0	-0.0016441
26067.5	-0.00237	0.0118438
26068	0.00237	-0.0477313
26068.5	0	-0.0157394
26069	0.00237	-0.00202109
26069.5	0.00237	0.00280649
26070	0.00237	-0.0315206
26070.5	0	-0.0180223
26071	0.00237	0.0234468
26071.5	0.00237	0.0219911
26072	0	-0.000293215
26072.5	0.00237	-0.0286932
26073	-0.00237	0.0177291
26073.5	-0.00237	0.00271224
26074	0.00237	-0.00232478
26074.5	0	0.0085556
26075	0.00237	-0.022232
26075.5	0	0.0127339
26076	0.00237	-0.0226614
26076.5	-0.00237	-0.00261799
26077	0	0.00781209
26077.5	0.00237	0.00968658
26078	0.00237	-0.00983319
26078.5	0	-7.33038e-05
26079	0.00237	-0.00126711
26079.5	-0.00237	0.00349764
26080	0	-0.0396993
26080.5	-0.00237	-0.0164515
26081	-0.00474	-0.0214361
26081.5	0.00237	0.00682773
26082	0.00237	0.00386416
26082.5	0	0.0275832
26083	0.00237	-0.0182212
26083.5	0.00237	0.0100845
26084	0.00237	-0.0310494
26084.5	0.00237	-0.00727802
26085	-0.00237	-0.0178757
26085.5	0.00237	-0.00274366
26086	0.00237	0.0114773
26086.5	0.00237	-0.00508938
26087	-0.00237	0.017572
26087.5	0.00237	0.00819956
26088	0.00237	0.015509
26088.5	0	-0.00718378
26089	0.00237	-0.00101578
26089.5	-0.00237	0.00363378
26090	-0.00237	0.016619
26090.5	0.00237	0.00604233
26091	0	0.00707906
26091.5	0.00237	0.00566534
26092	0.00237	0.00555015
26092.5	0	-0.00834616
26093	0.00237	-0.00602139
26093.5	0	-0.0239704
26094	0	0.0211429
26094.5	0.00237	0.00808437
26095	0.00237	5.23599e-05
26095.5	0.00237	0.00818908
26096	-0.00237	-0.0402438
26096.5	0.00237	0.00726755
26097	0.00237	0.0101159
26097.5	0.00237	-0.00286932
26098	0.00237	-0.00577006
26098.5	0.00237	-0.0203575
26099	0.00237	-0.0111212
26099.5	0.00237	0.00223053
26100	-0.00237	0.00148702
26100.5	0	0.00430398
26101	-0.00237	-0.0293634
26101.5	0	0.0248291
26102	0.00474	-0.00107861
26102.5	0	0.0267768
26103	0.00237	-0.0466317
26103.5	0.00237	0.0198653
26104	-0.00237	0.00677537
26104.5	0.00237	0.000638791
26105	0.00237	-0.0139801
26105.5	0.00237	0.0260229
26106	0.00237	-0.00294263
26106.5	0.00237	-0.0181584
26107	0.00237	0.0197292
26107.5	0	0.0358037
26108	0.00237	-0.00329867
26108.5	0.00237	-0.00825192
26109	0.00237	0.0247034
26109.5	0.00237	-0.000219911
26110	0.00237	0.0320966
26110.5	0.00237	-0.0220016
26111	0.00237	-0.00897448
26111.5	0	-0.0151739
26112	0.00237	0.00095295
26112.5	-0.00237	0.0175615
26113	0.00237	0.0069115
26113.5	0	0.00958186
26114	0.00237	-0.0244311
26114.5	0.00237	0.0120218
26115	-0.00237	-0.0253736
26115.5	0	-0.00633555
26116	0	0.0173625
26116.5	0.00237	-0.00906873
26117	-0.00237	-0.0123255
26117.5	0.00237	0.00503702
26118	0	0.00233525
26118.5	0	-0.00658687
26119	0	0.0255621
26119.5	0.00237	-0.03306
26120	0.00237	0.00522552
26120.5	0.00237	0.0131004
26121	0	-0.00673348
26121.5	0	-0.0118962
26122	0.00237	0.0129957
26122.5	-0.00237	-0.00737227
26123	0.00474	0.00402124
26123.5	0.00237	-0.0360341
26124	0.00237	-0.00281696
26124.5	0.00237	0.0226404
26125	0	-0.00790634
26125.5	0.00237	-0.00507891
26126	0.00237	0.0209021
26126.5	-0.00237	-0.0095295
26127	0	0.00922581
26127.5	0.00237	0.0144094
26128	0.00237	-0.0298975
26128.5	0	-0.00956091
26129	0.00237	-0.00279602
26129.5	0.00237	0.0040736
26130	0.00237	0.0106605
26130.5	0.00237	0.00184307
26131	0	-0.0191847
26131.5	0.00237	0.0125454
26132	0	0.0318976
26132.5	0.00237	-0.00995885
26133	0.00237	0.00750841
26133.5	0.00237	0.028044
26134	-0.00237	-0.00626224
26134.5	-0.00237	-0.00355
26135	0	-0.0224519
26135.5	-0.00237	0.00402124
26136	0.00237	-0.0207764
26136.5	-0.00237	-0.00992743
26137	0.00237	0.0234363
26137.5	0.00237	0.012137
26138	-0.00237	-0.032149
26138.5	-0.00237	0.0197606
26139	0	-0.000481711
26139.5	0.00237	-0.0303478
26140	0.00237	-0.00851372
26140.5	0.00237	-0.00211534
26141	0.00237	-0.00886976
26141.5	0.00237	0.0459091
26142	0.00237	0.00695339
26142.5	-0.00237	-0.0294158
26143	0.00237	-0.0120637
26143.5	0.00237	-0.0186715
26144	0	0.00324631
26144.5	0	-0.040736
26145	0.00237	7.33038e-05
26145.5	0.00237	-0.0103358
26146	0	-0.0205146
26146.5	0.00237	0.0203261
26147	0	-0.0103987
26147.5	0.00237	0.000198968
26148	0.00237	-0.0109013
26148.5	-0.00237	0.025604
26149	0.00237	-0.0318872
26149.5	0.00237	-0.00159174
26150	0.00237	0.0138544
26150.5	0.00237	0.014933
26151	0.00237	-0.0168494
26151.5	0.00237	0.0402438
26152	0.00237	-0.0345994
26152.5	0.00237	-0.0289969
26153	-0.00237	0.020923
26153.5	0.00237	-0.0169122
26154	0.00237	0.0122313
26154.5	-0.00237	-0.0226614
26155	0	-0.0106186
26155.5	0.00237	-0.0109851
26156	0.00237	-0.0176976
26156.5	-0.00237	0.00466003
26157	-0.00237	0.00888024
26157.5	0.00237	-0.0194569
26158	0.00237	-0.0277926
26158.5	0	0.0331438
26159	0.00237	0.0114459
26159.5	-0.00237	-0.00655546
26160	-0.00237	-0.0273214
26160.5	0.00237	-0.000513127
26161	0.00237	-0.00663923
26161.5	-0.00237	-0.00647168
26162	0	-0.0137497
26162.5	0	-0.000376991
26163	0.00237	0.0191218
26163.5	-0.00237	-0.0222529
26164	0.00237	0.0160012
26164.5	0.00237	-0.000230383
26165	0.00237	0.0116658
26165.5	0.00237	0.0167656
26166	0.00237	-0.026913
26166.5	0	0.025426
26167	0.00237	0.0149226
26167.5	0.00237	0.000596903
26168	0.00237	0.00949808
26168.5	0.00237	-0.00125664
26169	0.00237	0.00479616
26169.5	0.00237	-0.00755029
26170	0.00237	0.0144618
26170.5	0	0.000712094
26171	-0.00237	-0.00896401
26171.5	0.00237	0.00391652
26172	0.00237	-0.0126083
26172.5	-0.00237	-0.0107861
26173	0.00237	-0.0367147
26173.5	0.00237	-0.0337302
26174	0	0.0178233
26174.5	0	0.0109537
26175	-0.00237	-0.0227661
26175.5	-0.00237	0.0267873
26176	-0.00237	-0.0212476
26176.5	-0.00237	-0.00139277
26177	0.00237	0.00917345
26177.5	0.00237	-0.00254469
26178	0.00237	-0.0114354
26178.5	0.00237	0.0121161
26179	0.00237	0.0154252
26179.5	-0.00237	-0.00478569
26180	-0.00237	-0.0497314
26180.5	0	-0.000544543
26181	0.00237	0.0198863
26181.5	0	0.0065764
26182	0.00237	0.0131633
26182.5	-0.00237	-0.00559203
26183	0.00237	-0.0238028
26183.5	0	0.0019792
26184	0.00237	-0.008409
26184.5	0	-0.0264941
26185	0	0.0189019
26185.5	0	-0.0187763
26186	0.00237	0.0239075
26186.5	0	-0.0326097
26187	0.00237	0.0342329
26187.5	0.00237	0.0122103
26188	0	-0.00852419
26188.5	0.00237	0.0183888
26189	0	-0.0203994
26189.5	-0.00237	-0.0378771
26190	0.00237	0.00837758
26190.5	0.00237	0.0104091
26191	0.00237	-0.019059
26191.5	-0.00237	-0.00307876
26192	0.00237	-0.0224205
26192.5	0	-0.00634602
26193	0.00237	0.00585383
26193.5	0.00237	-0.00961327
26194	-0.00237	-0.0120009
26194.5	0.00237	-0.000806342
26195	-0.00237	0.00895354
26195.5	-0.00237	-0.0376258
26196	0.00237	0.0238447
26196.5	0	-0.00853466
26197	0.00237	0.0185249
26197.5	-0.00237	-0.0295833
26198	0.00237	0.0162525
26198.5	-0.00237	-0.00916298
26199	-0.00237	-0.0178442
26199.5	0	-0.00122522
26200	0.00237	-0.0164619
26200.5	-0.00237	-0.0318034
26201	0	0.00719425
26201.5	-0.00237	0.00918392
26202	0.00237	-0.0127235
26202.5	0.00237	-0.0318976
26203	0.00237	-0.000712094
26203.5	0.00237	0.0115401
26204	-0.00237	0.00831475
26204.5	0	0.00169646
26205	0.00237	-0.022965
26205.5	0.00237	-0.0119276
26206	0	0.00622035
26206.5	0.00237	0.0373012
26207	0	-0.00117286
26207.5	0	-0.0127653
26208	0	0.0146712
26208.5	0	-0.0156242
26209	0.00237	0.0194255
26209.5	0.00237	0.000596903
26210	0	-0.00397935
26210.5	0.00237	-0.00654498
26211	0.00237	-0.0233944
26211.5	0	-0.000272271
26212	0.00237	-0.0163153
26212.5	0.00237	-0.0180327
26213	0	-0.00656593
26213.5	0.00237	0.00144513
26214	0.00237	-0.0124617
26214.5	-0.00237	-0.0206926
26215	0.00237	-0.0162944
26215.5	-0.00237	0.00989602
26216	0.00237	0.0228917
26216.5	0	0.0055292
26217	0.00237	0.0206822
26217.5	0	-0.00766549
26218	-0.00237	-0.00852419
26218.5	0.00237	-0.00232478
26219	-0.00237	0.0019059
26219.5	0.00237	-0.0224519
26220	0.00237	0.00685914
26220.5	0.00237	0.0442441
26221	0	-0.0271329
26221.5	0	-0.0121056
26222	0.00237	0.01886
26222.5	-0.00237	0.0015708
26223	-0.00237	-0.0200957
26223.5	0.00474	-0.0198968
26224	-0.00237	0.00308923
26224.5	0.00237	0.0158336
26225	0.00237	-0.0309447
26225.5	0	0.00358142
26226	0	-0.0052674
26226.5	0.00237	0.0196559
26227	0	-0.0266198
26227.5	0	0.0179385
26228	0	-0.0204832
26228.5	0	-0.00380133
26229	0.00237	0.00306829
26229.5	0.00237	0.00784351
26230	-0.00237	-0.00610516
26230.5	0.00237	0.0062413
26231	-0.00237	0.00268083
26231.5	0.00237	-0.011383
26232	0.00237	-0.0322537
26232.5	0.00237	-0.00196873
26233	0	-0.0283581
26233.5	0.00474	0.0164305
26234	0.00237	-0.018504
26234.5	-0.00237	-0.0230069
26235	0	-0.0169541
26235.5	0.00237	0.0281801
26236	-0.00237	0.00645074
26236.5	0.00237	-0.0171426
26237	0.00237	0.0244102
26237.5	0.00237	-0.00560251
26238	0	-0.0254993
26238.5	0	0.016263
26239	0	0.00962375
26239.5	0.00237	-0.00761313
26240	0.00237	-0.0200957
26240.5	0.00237	-0.0262218
26241	0.00237	0.0163153
26241.5	-0.00237	9.42478e-05
26242	0.00237	0.0208183
26242.5	0.00237	0.000240855
26243	0.00237	-0.015886
26243.5	0.00237	0.0116658
26244	0.00237	-0.02485
26244.5	0.00237	0.0217084
26245	0.00237	-0.0205565
26245.5	0.00237	-0.00429351
26246	0.00237	-0.0149854
26246.5	0.00237	0.00905826
26247	0.00237	0.00862891
26247.5	0	-0.0173625
26248	0	0.0182317
26248.5	0.00237	-0.0154252
26249	0	-0.00254469
26249.5	0.00237	0.00853466
26250	0	-0.0331019
26250.5	0	0.00859749
26251	0.00237	-0.0166819
26251.5	0.00237	0.00842994
26252	0.00237	0.0177605
26252.5	0.00237	0.00682773
26253	0.00237	-0.00692198
26253.5	0.00237	-0.0185354
26254	0	-0.0092677
26254.5	0.00237	0.0065764
26255	0.00237	-0.00548732
26255.5	0.00237	-0.00583289
26256	0.00237	-0.0121999
26256.5	0.00237	-0.0189229
26257	0.00237	0.00988554
26257.5	-0.00237	0.0154671
26258	-0.00237	-0.0359398
26258.5	0	-0.0441394
26259	-0.00237	0.0259391
26259.5	0.00237	-0.0220016
26260	0	0.00642979
26260.5	-0.00237	-0.0470611
26261	0	0.0331752
26261.5	-0.00237	-0.00544543
26262	0.00237	0.00860796
26262.5	0.00237	-0.0290702
26263	0.00237	0.00819956
26263.5	0.00237	0.0408093
26264	0.00237	-0.0219807
26264.5	-0.00237	0.00234572
26265	-0.00237	-0.00316254
26265.5	-0.00237	0.00426209
26266	-0.00237	-0.0293844
26266.5	0	-0.0109537
26267	0.00237	0.0201271
26267.5	-0.00237	-0.0109746
26268	-0.00237	0.0211848
26268.5	0	0.0106186
26269	-0.00237	0.00454484
26269.5	0.00237	-0.0374792
26270	0.00237	0.0122313
26270.5	0.00237	0.00360236
26271	0	-0.0104824
26271.5	0.00237	0.02729
26272	0.00237	-0.028599
26272.5	0.00237	0.0066497
26273	-0.00237	0.0030997
26273.5	0.00237	0.0129224
26274	0.00237	-0.0081472
26274.5	0	-0.020567
26275	0	0.00834616
26275.5	-0.00237	-0.00989602
26276	-0.00237	0.00344528
26276.5	0.00237	-0.0107652
26277	0.00237	-0.0166609
26277.5	0.00237	0.0115401
26278	0	-0.0296252
26278.5	-0.00237	0.0252689
26279	-0.00237	-0.0473752
26279.5	0.00237	-0.00312065
26280	0.00237	0.0350078
26280.5	0.00237	-0.00929911
26281	0.00237	-0.0407465
26281.5	0.00237	-0.00256563
26282	0	-0.00251327
26282.5	0.00711	-0.00836711
26283	0.00237	0.0260543
26283.5	0	-0.0229127
26284	0.00237	0.0101578
26284.5	0	0.00409454
26285	0.00237	0.00800059
26285.5	0.00237	-0.0169122
26286	0.00237	-0.00117286
26286.5	0.00237	0.0238237
26287	0.00237	0.00169646
26287.5	0.00237	-0.00689056
26288	0.00237	0.00253422
26288.5	0.00237	0.0172892
26289	0.00237	-0.00476475
26289.5	0.00237	-0.0090059
26290	0.00237	-0.0159069
26290.5	0.00237	-0.022431
26291	0.00237	0.0168808
26291.5	-0.00474	-0.0192056
26292	0.00237	0.00237714
26292.5	0.00237	0.00213628
26293	0	0.0262218
26293.5	0.00237	0.00368614
26294	0.00237	-0.0136659
26294.5	0	-0.0169646
26295	0.00237	0.00413643
26295.5	-0.00237	0.0053826
26296	-0.00237	-0.0161373
26296.5	0.00237	-0.00129852
26297	0	-0.00483805
26297.5	0.00237	0.00884882
26298	0.00237	-0.0199805
26298.5	0	-0.00655546
26299	-0.00237	-0.0118124
26299.5	0.00237	0.00582242
26300	0.00237	0.0209125
26300.5	0	0.00619941
26301	0.00237	-0.00237714
26301.5	0	0.00374897
26302	0.00237	0.0155823
26302.5	0.00237	-0.0152053
26303	0.00237	0.00911062
26303.5	0	0.0288712
26304	0.00237	0.00956091
26304.5	0.00237	0.0190276
26305	0.00237	0.00913156
26305.5	0.00237	0.00307876
26306	0	-0.00975988
26306.5	0.00237	0.00504749
26307	0	0.0150063
26307.5	0.00237	-0.0412072
26308	0.00237	0.0291121
26308.5	0.00237	-0.000785398
26309	-0.00237	0.00324631
26309.5	0.00237	-0.000408407
26310	0.00237	-0.00339292
26310.5	0.00237	0.0233211
26311	0.00237	-0.0280021
26311.5	0.00474	-0.0118752
26312	0.00237	0.0253422
26312.5	0.00237	0.00659734
26313	0	-0.0132052
26313.5	0.00237	0.0164201
26314	-0.00237	-0.00180118
26314.5	0.00237	-0.00923628
26315	0	0.0148283
26315.5	0	0.00529882
26316	0	-0.0138649
26316.5	0.00237	-0.0131214
26317	0	0.00419926
26317.5	0	-0.00361283
26318	0.00237	-0.00405265
26318.5	0.00237	0.0169541
26319	0	0.00121475
26319.5	-0.00237	-0.00648215
26320	0.00237	-0.0273109
26320.5	-0.00237	-0.00156032
26321	0.00237	-0.00815767
26321.5	0.00237	0.000314159
26322	-0.00237	-0.00158127
26322.5	0	-0.00990649
26323	0.00237	-0.00596903
26323.5	-0.00237	-0.0269234
26324	0.00237	0.0226928
26324.5	0	0.00697434
26325	0	0.0347879
26325.5	0.00237	0.00701622
26326	0.00237	-0.0070267
26326.5	0.00237	-0.0328192
26327	-0.00237	-0.0241065
26327.5	0.00237	-0.0198758
26328	0	-0.0050056
26328.5	0	0.0424324
26329	-0.00237	-0.0104824
26329.5	0.00237	-0.0250804
26330	0.00237	-0.0300965
26330.5	0.00237	-0.0085556
26331	0.00237	0.00437729
26331.5	0.00237	-0.00697434
26332	-0.00237	-0.011383
26332.5	0.00237	0.00826239
26333	0.00237	0.00704764
26333.5	-0.00237	-0.0124407
26334	0.00237	0.00692198
26334.5	0	-0.0141791
26335	0.00237	0.0270282
26335.5	0.00237	-0.00646121
26336	-0.00237	0.00550826
26336.5	-0.00237	0.00501608
26337	0	0.0105872
26337.5	0.00237	-0.0304839
26338	0.00237	-0.00899543
26338.5	0.00237	0.00471239
26339	-0.00237	-0.03794
26339.5	0	-0.00450295
26340	0.00237	-0.0186506
26340.5	0.00237	-0.0228708
26341	0.00237	-0.0132889
26341.5	0.00237	0.0161478
26342	-0.00474	-0.0209963
26342.5	0.00237	-0.00445059
26343	0.00237	0.00389557
26343.5	0	-0.0438985
26344	0.00237	0.0340549
26344.5	0.00237	-0.0177605
26345	-0.00237	-0.00283791
26345.5	0	0.0224729
26346	0.00237	-0.0435739
26346.5	0.00237	-0.00202109
26347	0.00237	-0.0279078
26347.5	0.00237	-0.00324631
26348	0.00237	-0.0132156
26348.5	0.00237	0.00978083
26349	0	-0.0157708
26349.5	0.00237	-0.0161059
26350	0.00237	0.0286618
26350.5	0.00237	0.00352906
26351	0.00237	-0.0142524
26351.5	0.00237	-0.0325888
26352	-0.00237	0.00341386
26352.5	0.00237	0.0098646
26353	0	-0.0219493
26353.5	0	0.00252375
26354	0.00237	0.0369347
26354.5	-0.00237	-0.00275413
26355	0.00237	0.0271538
26355.5	0.00237	-0.0546951
26356	0.00237	0.00508938
26356.5	0	0.0219702
26357	0.00237	0.00367566
26357.5	0	-0.00583289
26358	-0.00237	-0.00698481
26358.5	0.00237	0.00539307
26359	0	0.00120428
26359.5	-0.00237	0.0122103
26360	0.00237	-0.0287351
26360.5	0.00237	0.0085556
26361	0	-0.00284838
26361.5	0.00237	-0.0128386
26362	0	0.00851372
26362.5	0	-0.0114145
26363	0.00237	0.00416785
26363.5	-0.00237	-0.0180432
26364	0	0.001309
26364.5	-0.00237	0.0122208
26365	0.00237	-0.0296985
26365.5	0.00237	-0.0133727
26366	0.00237	0.0236457
26366.5	0.00237	-0.0136555
26367	0.00237	0.0129015
26367.5	0.00237	-0.00240855
26368	0	-0.00708953
26368.5	0.00237	0.0271434
26369	-0.00237	-0.0152367
26369.5	-0.00237	-0.0248814
26370	0	-0.0131947
26370.5	0.00237	0.0189857
26371	0	-0.0190171
26371.5	0.00237	0.0227765
26372	0.00237	0.00411549
26372.5	0	0.00513127
26373	0.00237	0.0281591
26373.5	0.00237	0.0243892
26374	0.00237	-0.0567791
26374.5	0.00237	-0.0293111
26375	-0.00237	0.0106395
26375.5	0.00237	-0.0152786
26376	0.00237	-0.0182527
26376.5	0.00237	0.00123569
26377	0.00237	-0.00539307
26377.5	0.00237	0.00442965
26378	0	-0.012713
26378.5	0.00237	0.000387463
26379	0.00237	-0.00152891
26379.5	0.00237	0.0191742
26380	0	-0.015687
26380.5	0.00237	-0.0146084
26381	0	-0.0152577
26381.5	-0.00237	0.0154357
26382	0.00237	-0.00863938
26382.5	0	-0.0131109
26383	0.00237	0.0354372
26383.5	0.00237	-0.0154776
26384	0.00237	-0.00201062
26384.5	0.00237	0.0205251
26385	0	-0.0235201
26385.5	0	-0.00236667
26386	0.00237	-0.00473333
26386.5	-0.00237	0.0116029
26387	0	-0.031196
26387.5	0.00237	-0.0473962
26388	0.00237	0.0193417
26388.5	0.00237	0.0105139
26389	0	0.0204204
26389.5	0	-0.0282115
26390	-0.00237	0.0271224
26390.5	-0.00237	-0.0326935
26391	0	-0.0021677
26391.5	0.00237	0.00940383
26392	0	-0.023164
26392.5	-0.00237	0.0181689
26393	0.00237	-0.0103777
26393.5	0	0.0100322
26394	0	-0.0186087
26394.5	0.00237	0.0251746
26395	0.00237	0.0174149
26395.5	0.00237	0.0361493
26396	0.00237	-0.0559203
26396.5	0.00237	-0.0216875
26397	0	0.0130271
26397.5	0.00237	0.0217189
26398	-0.00237	-0.0319605
26398.5	0	0.00868127
26399	0.00237	0.0163991
26399.5	0.00237	-0.000167552
26400	0.00237	-0.00735133
26400.5	0.00237	-0.017017
26401	0.00237	0.017017
26401.5	0.00237	-0.0144094
26402	0.00237	0.00275413
26402.5	-0.00237	-0.0107652
26403	0.00237	0.017017
26403.5	-0.00237	-0.0151739
26404	0.00237	0.0230698
26404.5	0.00237	-0.00531976
26405	0	0.0228603
26405.5	0.00237	0.0237504
26406	0.00237	0.00408407
26406.5	0.00237	-0.00678584
26407	0	0.00355
26407.5	0.00474	0.0038851
26408	0	-0.013823
26408.5	0.00237	-0.0019792
26409	0.00237	0.00623083
26409.5	0.00237	-0.00669159
26410	0.00237	0.0204832
26410.5	0.00237	-0.0341491
26411	-0.00237	0.0240122
26411.5	0.00237	0.0111841
26412	0.00237	0.000659734
26412.5	0.00237	0.000345575
26413	0.00474	0.0294786
26413.5	0.00237	-0.014776
26414	0.00237	0.0193208
26414.5	0.00237	-0.0133832
26415	0	-0.0230802
26415.5	-0.00237	0.0286932
26416	0	0.00807389
26416.5	0.00237	-0.0184516
26417	-0.00237	-0.0209754
26417.5	-0.00237	-0.00514174
26418	0	-0.000356047
26418.5	0	0.00383274
26419	0.00237	-0.00999026
26419.5	-0.00237	-0.0273947
26420	0	0.0284942
26420.5	0.00237	-0.00277507
26421	0.00237	-0.00522552
26421.5	-0.00237	0.024117
26422	0	-0.0245463
26422.5	0.00237	-0.0449143
26423	-0.00237	0.0222425
26423.5	0.00237	-0.00292168
26424	-0.00237	-0.0259286
26424.5	0	-0.00428304
26425	0.00237	-0.00390605
26425.5	0	0.0537527
26426	0.00237	-0.0227347
26426.5	0.00237	-0.00074351
26427	0.00237	0.0102311
26427.5	0	-0.0183993
26428	0.00237	-0.0228499
26428.5	0.00237	0.00761313
26429	0	0.000701622
26429.5	-0.00237	-0.0206612
26430	0	0.0046705
26430.5	-0.00237	0.0105872
26431	0.00237	-0.00817861
26431.5	0.00237	0.0287351
26432	0.00237	0.00423068
26432.5	0	0.0219283
26433	0.00237	-0.021101
26433.5	0	0.00180118
26434	0	-0.0154252
26434.5	0	-0.0267768
26435	0.00237	0.016263
26435.5	0.00237	-0.0160117
26436	0	-0.0140743
26436.5	0.00237	0.0387044
26437	0.00237	-0.0310494
26437.5	0.00237	-0.0210801
26438	0.00237	0.036233
26438.5	0	-0.0175615
26439	-0.00237	-0.0469878
26439.5	-0.00237	0.0196768
26440	0	-0.0103149
26440.5	0	-0.0120951
26441	0.00237	-0.00291121
26441.5	-0.00237	0.00985413
26442	0.00237	-0.0423591
26442.5	0	0.00834616
26443	0.00237	0.0212895
26443.5	-0.00237	-0.0202109
26444	0.00237	-0.0297823
26444.5	0	0.0282953
26445	0	-0.0032882
26445.5	0.00237	-0.0113202
26446	0.00237	-0.00463909
26446.5	0.00237	-0.01775
26447	0.00237	0.00663923
26447.5	0.00237	0.00237714
26448	0.00237	-0.00220959
26448.5	0	0.0158232
26449	0.00237	0.0259705
26449.5	0.00237	-0.00264941
26450	0	0.00136136
26450.5	0.00237	0.00396888
26451	-0.00237	0.00895354
26451.5	-0.00237	0.00925723
26452	0	-0.0281906
26452.5	-0.00237	-0.00733038
26453	-0.00237	-0.0185982
26453.5	0.00237	0.00187448
26454	-0.00237	0.0523494
26454.5	-0.00237	-0.0369556
26455	-0.00237	-0.0265569
26455.5	0	0.0130586
26456	0.00237	0.00162316
26456.5	0.00237	-0.0238342
26457	0	-0.0133099
26457.5	0.00237	-0.00905826
26458	0	-0.0034767
26458.5	0.00237	0.00120428
26459	-0.00237	-0.0186296
26459.5	0.00237	0.00325678
26460	0	0.010294
